2459430.39488784	0.99907864	0.00284423	153.02000000	30.44000000	1.14656109	1.63606560	34.36200000	20.00000000
2459430.39511943	1.00258257	0.00290120	152.78000000	30.58000000	1.14643998	1.00200000	34.17700000	20.00000000
2459430.39535102	0.99971359	0.00285905	151.93000000	30.57000000	1.14631995	2.34508080	33.54500000	20.00000000
2459430.39558250	1.00504953	0.00289295	151.95000000	31.08000000	1.14620119	1.67855040	34.38300000	20.00000000
2459430.39581408	1.00089973	0.00282748	151.57000000	30.70000000	1.14608347	1.00200000	34.13800000	20.00000000
2459430.39604568	0.99522968	0.00280360	152.18000000	30.58000000	1.14596695	1.38429640	34.14200000	20.00000000
2459430.39627715	0.99913457	0.00280110	151.58000000	30.14000000	1.14585159	1.74862360	33.53800000	20.00000000
2459430.39650874	0.99789970	0.00281251	151.63000000	30.66000000	1.14573737	1.00200000	35.68400000	20.00000000
2459430.39674034	0.99411018	0.00279576	151.28000000	30.75000000	1.14562425	1.39257960	35.55700000	20.00000000
2459430.39697181	0.99877740	0.00281745	151.76000000	30.68000000	1.14551239	1.00200000	34.92000000	20.00000000
2459430.39720339	0.99575212	0.00279613	151.25000000	30.52000000	1.14540156	2.17828120	37.27200000	20.00000000
2459430.39743499	1.00240972	0.00281219	151.37000000	30.62000000	1.14529194	1.00200000	35.94500000	20.00000000
2459430.39766658	1.00080089	0.00280368	151.00000000	30.78000000	1.14518341	1.40767640	37.22700000	20.00000000
2459430.39789806	0.99706604	0.00280537	151.54000000	30.46000000	1.14507613	1.00200000	36.63800000	20.00000000
2459430.39812965	1.00502053	0.00284206	151.01000000	30.77000000	1.14496990	1.48008760	36.98500000	20.00000000
2459430.39836124	1.00247032	0.00282209	151.08000000	31.19000000	1.14486486	1.62210440	36.96800000	20.00000000
2459430.39859272	1.00276125	0.00281093	151.15000000	30.83000000	1.14476097	1.38042200	36.83500000	20.00000000
2459430.39882430	0.99910568	0.00279669	151.84000000	30.86000000	1.14465823	1.44247920	35.64900000	20.00000000
2459430.39905589	0.99766396	0.00281293	151.28000000	30.72000000	1.14455658	1.62364080	39.02400000	20.00000000
2459430.39928737	1.00384798	0.00282473	151.42000000	30.70000000	1.14445617	1.00200000	37.95700000	20.00000000
2459430.39951896	0.99986087	0.00280365	150.99000000	30.62000000	1.14435681	1.40707520	36.05900000	20.00000000
2459430.39975055	1.00248192	0.00278567	151.86000000	30.72000000	1.14425864	1.00200000	37.05800000	20.00000000
2459430.39998203	1.00320179	0.00282233	151.38000000	30.99000000	1.14416166	1.48356120	38.26600000	20.00000000
2459430.40021362	1.00370288	0.00283674	151.61000000	30.94000000	1.14406573	1.00200000	38.13200000	20.00000000
2459430.40044520	0.99717156	0.00280983	151.29000000	30.89000000	1.14397099	1.58162360	38.81300000	20.00000000
2459430.40067668	0.99657120	0.00279997	151.80000000	30.81000000	1.14387739	1.51582560	37.66100000	20.00000000
2459430.40090827	1.00303717	0.00282790	151.29000000	30.73000000	1.14378493	1.47714840	35.92900000	20.00000000
2459430.40113986	0.99996716	0.00282614	151.20000000	30.82000000	1.14369357	1.63285920	34.96300000	20.00000000
2459430.40137134	1.00264057	0.00282743	150.94000000	30.83000000	1.14360344	1.46265280	35.49100000	20.00000000
2459430.40160293	0.99978896	0.00283459	151.57000000	31.06000000	1.14351437	1.00200000	35.85000000	20.00000000
2459430.40183453	1.00531317	0.00284703	151.16000000	30.98000000	1.14342647	1.49331400	34.34200000	20.00000000
2459430.40206600	1.00027777	0.00283927	151.38000000	31.20000000	1.14333972	1.62464280	35.33400000	20.00000000
2459430.40229758	1.00222849	0.00284867	151.18000000	30.99000000	1.14325411	1.74742120	33.65900000	20.00000000
2459430.40252918	0.99326727	0.00281187	151.66000000	30.90000000	1.14316959	1.00200000	34.92300000	20.00000000
2459430.40276065	0.99794192	0.00282101	151.27000000	30.80000000	1.14308630	1.50473680	35.22700000	20.00000000
2459430.40299224	1.00208906	0.00285050	151.53000000	31.15000000	1.14300406	1.75917800	33.88700000	20.00000000
2459430.40322384	0.99900856	0.00282236	151.28000000	30.88000000	1.14292301	1.50988040	35.21600000	20.00000000
2459430.40345531	1.00520804	0.00281459	151.52000000	31.01000000	1.14284309	1.00200000	32.98800000	20.00000000
2459430.40368690	0.99969626	0.00280100	151.37000000	30.70000000	1.14276430	1.38396240	34.07400000	20.00000000
2459430.40391849	0.99626945	0.00280060	151.49000000	30.92000000	1.14268662	1.81989920	33.32100000	20.00000000
2459430.40414996	0.99972315	0.00279870	151.14000000	30.88000000	1.14261015	1.47040160	34.46100000	20.00000000
2459430.40438155	0.99985210	0.00281299	151.64000000	30.79000000	1.14253475	1.00200000	33.64500000	20.00000000
2459430.40461315	0.99728239	0.00281085	151.08000000	30.99000000	1.14246051	1.62430880	34.88900000	20.00000000
2459430.40484462	1.00401515	0.00282064	151.40000000	30.91000000	1.14238742	1.53780280	34.88300000	20.00000000
2459430.40507621	1.00528155	0.00281489	151.31000000	31.03000000	1.14231546	1.66024720	35.68200000	20.00000000
2459430.40530780	0.99494518	0.00281162	151.71000000	30.93000000	1.14224463	1.00200000	35.95400000	20.00000000
2459430.40553928	1.00346453	0.00283224	151.29000000	30.92000000	1.14217494	1.61502360	35.05600000	20.00000000
2459430.40577086	0.99782960	0.00280478	151.42000000	30.98000000	1.14210639	1.71008000	35.48400000	20.00000000
2459430.40600246	0.99622947	0.00280154	151.34000000	31.11000000	1.14203894	1.57447600	36.95400000	20.00000000
2459430.40623405	0.99491261	0.00279628	151.58000000	30.98000000	1.14197265	1.00200000	35.68900000	20.00000000
2459430.40646553	1.00379996	0.00282310	151.27000000	30.92000000	1.14190750	1.69605200	35.71700000	20.00000000
2459430.40669712	0.99995942	0.00279285	151.50000000	31.05000000	1.14184349	1.78823600	35.95600000	20.00000000
2459430.40692870	0.99353757	0.00277861	151.17000000	31.12000000	1.14178057	1.59852400	38.45400000	20.00000000
2459430.40716019	1.00045698	0.00280508	151.64000000	31.17000000	1.14171886	1.00200000	34.91100000	20.00000000
2459430.40739177	0.99865388	0.00281703	151.36000000	31.17000000	1.14165821	1.70507000	36.42500000	20.00000000
2459430.40762336	0.99539879	0.00278750	151.75000000	31.40000000	1.14159873	2.10800760	37.68400000	20.00000000
2459430.40785484	1.00914005	0.00285842	151.15000000	31.30000000	1.14154039	1.78917120	36.36400000	20.00000000
2459430.40808643	0.99950828	0.00282085	151.77000000	31.42000000	1.14148317	0.94301560	36.64900000	20.00000000
2459430.40831802	0.99606112	0.00280156	151.33000000	31.24000000	1.14142706	1.87554360	36.76800000	20.00000000
2459430.40854950	0.99948579	0.00280520	151.40000000	30.90000000	1.14137214	1.47581240	36.20900000	20.00000000
2459430.40878108	0.99856266	0.00285829	151.35000000	31.25000000	1.14131830	1.74461560	37.03000000	20.00000000
2459430.40901267	1.00744317	0.00286463	151.56000000	31.61000000	1.14126561	1.00200000	36.71000000	20.00000000
2459430.40924415	1.00168135	0.00280909	151.21000000	31.04000000	1.14121406	1.54869120	36.26600000	20.00000000
2459430.40947574	0.99966398	0.00280114	151.57000000	30.97000000	1.14116364	1.00200000	33.95900000	20.00000000
2459430.40970733	0.99969042	0.00282948	151.34000000	31.18000000	1.14111432	1.66011360	34.59900000	20.00000000
2459430.40993881	1.00002883	0.00280493	151.45000000	31.07000000	1.14106619	1.67073480	34.74900000	20.00000000
2459430.41017040	1.00713022	0.00282670	151.22000000	31.07000000	1.14101916	1.52357440	33.78900000	20.00000000
2459430.41040199	1.00250578	0.00280994	151.38000000	31.03000000	1.14097324	1.60507040	34.64500000	20.00000000
2459430.41063346	1.00060240	0.00282386	151.39000000	31.16000000	1.14092849	1.71802920	32.99100000	20.00000000
2459430.41086505	1.00070684	0.00281387	151.72000000	30.72000000	1.14088484	1.00200000	30.94000000	20.00000000
2459430.41109665	1.00372506	0.00283544	151.21000000	31.15000000	1.14084233	1.74160960	33.37300000	20.00000000
2459430.41132812	0.99957245	0.00283397	151.20000000	31.39000000	1.14080096	1.81428800	33.53800000	20.00000000
2459430.41155971	1.00307163	0.00283488	151.16000000	30.89000000	1.14076071	1.51682760	33.95600000	20.00000000
2459430.41179131	0.99743477	0.00282266	151.74000000	31.07000000	1.14072158	1.76792880	32.65900000	20.00000000
2459430.41202278	1.00273957	0.00282987	151.60000000	31.11000000	1.14068361	1.71148280	31.47700000	20.00000000
2459430.41225436	0.99935429	0.00282618	151.29000000	31.12000000	1.14064673	1.68883760	33.55600000	20.00000000
2459430.41248596	1.00019952	0.00283077	151.23000000	31.05000000	1.14061101	1.58770240	32.64100000	20.00000000
2459430.41271743	0.99870631	0.00279908	151.73000000	30.82000000	1.14057641	1.00200000	32.85100000	20.00000000
2459430.41294902	1.00354041	0.00281313	151.40000000	30.82000000	1.14054294	1.40794360	32.84900000	20.00000000
2459430.41318062	0.99445436	0.00281420	151.67000000	30.84000000	1.14051059	1.00200000	34.68000000	20.00000000
2459430.41341209	0.99721081	0.00281188	151.43000000	30.92000000	1.14047939	1.72704720	34.40200000	20.00000000
2459430.41364368	0.99497945	0.00283680	151.84000000	30.66000000	1.14044930	1.00200000	34.06100000	20.00000000
2459430.41387527	1.00074759	0.00283344	151.31000000	30.81000000	1.14042035	1.50112960	35.91700000	20.00000000
2459430.41410686	0.99962067	0.00282063	151.38000000	30.75000000	1.14039251	1.50279960	34.03200000	20.00000000
2459430.41433833	1.00119282	0.00284302	151.50000000	30.57000000	1.14036583	1.00200000	35.59200000	20.00000000
2459430.41456993	0.99920423	0.00283904	151.94000000	30.72000000	1.14034025	1.57828360	35.38200000	20.00000000
2459430.41480152	1.00035158	0.00280851	151.47000000	30.52000000	1.14031581	1.00200000	35.66600000	20.00000000
2459430.41503300	0.99890820	0.00281673	151.44000000	30.43000000	1.14029250	1.00200000	35.76200000	20.00000000
2459430.41526458	1.00004063	0.00280300	151.35000000	30.57000000	1.14027032	1.00200000	36.28300000	20.00000000
2459430.41549617	0.99890512	0.00281123	151.69000000	30.48000000	1.14024926	1.00200000	36.19700000	20.00000000
2459430.41572765	1.00408501	0.00282297	151.34000000	30.76000000	1.14022934	1.50520440	36.66100000	20.00000000
2459430.41595924	0.99719707	0.00279970	151.73000000	30.63000000	1.14021054	1.00200000	35.44300000	20.00000000
2459430.41619083	1.00153424	0.00281646	151.57000000	30.59000000	1.14019286	1.00200000	36.59700000	20.00000000
2459430.41642231	1.00036136	0.00280601	151.87000000	30.78000000	1.14017632	1.44675440	35.01800000	20.00000000
2459430.41665390	1.00017968	0.00279879	151.44000000	30.75000000	1.14016090	1.00200000	36.20600000	20.00000000
2459430.41688548	1.00119598	0.00281161	151.53000000	31.05000000	1.14014662	1.00200000	34.11900000	20.00000000
2459430.41711697	1.00047194	0.00281262	151.82000000	30.72000000	1.14013346	1.48783640	34.97900000	20.00000000
2459430.41734855	1.00105938	0.00281768	152.23000000	30.85000000	1.14012142	1.49384840	34.65000000	20.00000000
2459430.41758014	0.99976643	0.00280586	151.80000000	31.04000000	1.14011051	1.45630680	34.39900000	20.00000000
2459430.41781162	1.00010889	0.00280281	151.78000000	30.99000000	1.14010074	1.43960680	33.84300000	20.00000000
2459430.41804321	0.99700017	0.00280248	151.62000000	31.05000000	1.14009209	1.00200000	33.27300000	20.00000000
2459430.41827480	1.00327804	0.00286755	152.02000000	31.36000000	1.14008456	1.85891040	33.28600000	20.00000000
2459430.41850628	1.00176695	0.00282719	151.51000000	31.25000000	1.14007817	2.01896320	32.44700000	20.00000000
2459430.41873786	0.99467063	0.00278958	151.39000000	30.80000000	1.14007290	1.49725520	31.96200000	20.00000000
2459430.41896945	0.99971204	0.00279277	151.43000000	30.84000000	1.14006876	1.76064760	32.56700000	20.00000000
2459430.41920093	1.00208040	0.00280112	151.65000000	30.74000000	1.14006575	1.00200000	31.39200000	20.00000000
2459430.41943252	1.00168011	0.00282328	151.38000000	30.95000000	1.14006386	1.80346640	31.54700000	20.00000000
2459430.41966412	1.00321216	0.00284990	151.45000000	31.16000000	1.14006310	1.87327240	32.09300000	20.00000000
2459430.41989559	0.99846837	0.00284953	151.50000000	31.22000000	1.14006347	1.00200000	32.25600000	20.00000000
2459430.42012718	1.00137472	0.00283871	151.85000000	31.10000000	1.14006497	1.70567120	31.39100000	20.00000000
2459430.42035877	0.99946722	0.00281028	151.87000000	30.72000000	1.14006759	1.46512440	32.04600000	20.00000000
2459430.42059024	1.00445854	0.00281031	151.83000000	30.62000000	1.14007134	1.00200000	31.40400000	20.00000000
2459430.42082183	0.99608427	0.00279200	151.97000000	30.86000000	1.14007622	1.46672760	33.39500000	20.00000000
2459430.42105343	1.00164830	0.00279937	152.17000000	30.85000000	1.14008222	1.37948680	33.87900000	20.00000000
2459430.42128490	0.99322711	0.00277011	151.86000000	31.01000000	1.14008935	1.46158400	34.61700000	20.00000000
2459430.42151649	0.99731187	0.00279674	151.67000000	30.88000000	1.14009762	1.00200000	33.68400000	20.00000000
2459430.42174808	0.99579609	0.00280538	151.68000000	30.89000000	1.14010700	1.00200000	35.61100000	20.00000000
2459430.42197956	1.00055533	0.00280294	152.08000000	30.92000000	1.14011752	1.45617320	35.00800000	20.00000000
2459430.42221114	0.99585230	0.00278611	151.83000000	30.98000000	1.14012916	1.55750880	34.96400000	20.00000000
2459430.42244274	0.99701331	0.00279463	151.78000000	30.89000000	1.14014193	1.47628000	34.81800000	20.00000000
2459430.42267433	0.99853259	0.00280541	151.80000000	30.99000000	1.14015583	1.54929240	34.73700000	20.00000000
2459430.42290580	0.99355692	0.00279228	152.08000000	30.98000000	1.14017086	1.60333360	35.55600000	20.00000000
2459430.42313740	1.00240648	0.00281393	151.83000000	30.78000000	1.14018701	1.48028800	36.96200000	20.00000000
2459430.42336898	1.00041836	0.00279840	151.83000000	31.00000000	1.14020430	1.42270640	34.75500000	20.00000000
2459430.42360046	0.99915102	0.00278973	151.74000000	31.13000000	1.14022270	1.49812360	36.74000000	20.00000000
2459430.42383205	0.99918348	0.00279776	152.05000000	31.29000000	1.14024224	1.54461640	34.95400000	20.00000000
2459430.42406364	0.99767506	0.00279627	151.69000000	31.20000000	1.14026291	1.56051480	34.68800000	20.00000000
2459430.42429511	0.99440336	0.00277536	151.70000000	30.96000000	1.14028470	1.00200000	34.94400000	20.00000000
2459430.42452671	0.99966931	0.00281341	151.74000000	30.88000000	1.14030762	1.55864440	35.48600000	20.00000000
2459430.42475830	0.99526013	0.00281914	151.75000000	31.27000000	1.14033168	1.85864320	36.47300000	20.00000000
2459430.42498978	0.99935774	0.00283147	151.59000000	30.87000000	1.14035684	1.00200000	35.30100000	20.00000000
2459430.42522136	0.99319326	0.00283276	151.58000000	30.78000000	1.14038316	1.00200000	36.28800000	20.00000000
2459430.42545295	0.99901840	0.00282309	151.76000000	30.80000000	1.14041059	1.66278560	34.53400000	20.00000000
2459430.42568443	0.99731375	0.00281279	151.79000000	30.87000000	1.14043914	1.66044760	34.66500000	20.00000000
2459430.42591602	0.99678131	0.00277800	151.63000000	30.93000000	1.14046884	1.00200000	34.19300000	20.00000000
2459430.42614761	0.99741402	0.00279939	151.80000000	31.13000000	1.14049966	1.55049480	33.58600000	20.00000000
2459430.42637909	0.99608832	0.00279490	151.96000000	31.07000000	1.14053161	1.54842400	32.78300000	20.00000000
2459430.42661068	0.99573046	0.00278285	151.98000000	30.98000000	1.14056469	1.40173120	32.01300000	20.00000000
2459430.42684226	0.99482490	0.00278782	151.65000000	30.88000000	1.14059891	1.00200000	31.97400000	20.00000000
2459430.42707375	1.00180123	0.00281751	151.47000000	31.02000000	1.14063423	1.76999960	30.77600000	20.00000000
2459430.42730533	0.99801558	0.00282042	151.63000000	31.21000000	1.14067071	1.00200000	31.60100000	20.00000000
2459430.42753692	0.99613126	0.00279164	151.59000000	31.05000000	1.14070831	1.00200000	31.94200000	20.00000000
2459430.42776840	0.99981874	0.00280588	151.56000000	31.33000000	1.14074703	1.00200000	31.47100000	20.00000000
2459430.42799999	0.99222872	0.00278119	151.49000000	30.90000000	1.14078688	1.71048080	32.38500000	20.00000000
2459430.42823158	0.99221052	0.00278973	151.75000000	30.91000000	1.14082789	1.63472960	31.22300000	20.00000000
2459430.42846306	1.00051830	0.00281641	151.51000000	31.03000000	1.14086998	1.00200000	31.31000000	20.00000000
2459430.42869464	0.99850907	0.00279804	151.44000000	30.97000000	1.14091325	1.82343960	29.94800000	20.00000000
2459430.42892623	0.99619408	0.00279538	151.54000000	31.12000000	1.14095762	1.91462160	32.94100000	20.00000000
2459430.42915771	0.99859520	0.00279278	151.66000000	30.91000000	1.14100313	1.00200000	32.10000000	20.00000000
2459430.42938930	0.99917198	0.00279324	151.58000000	31.16000000	1.14104976	1.64561800	34.02100000	20.00000000
2459430.42962090	0.99506447	0.00278122	151.49000000	30.97000000	1.14109756	1.80493600	33.49400000	20.00000000
2459430.42985237	0.99647676	0.00278705	151.39000000	30.80000000	1.14114643	1.80627200	33.10100000	20.00000000
2459430.43008396	0.99824096	0.00279951	151.55000000	30.78000000	1.14119649	1.00200000	33.79100000	20.00000000
2459430.43031555	0.99953843	0.00279881	151.63000000	30.86000000	1.14124765	1.00200000	33.15800000	20.00000000
2459430.43054714	1.00126333	0.00279365	151.81000000	31.12000000	1.14129997	1.54755560	32.99700000	20.00000000
2459430.43077861	1.00231787	0.00279895	151.05000000	31.18000000	1.14135337	1.65831000	33.48900000	20.00000000
2459430.43101021	0.99622523	0.00277347	151.41000000	31.24000000	1.14140792	2.22764640	33.27900000	20.00000000
2459430.43124180	0.99677862	0.00277920	151.62000000	31.01000000	1.14146364	1.45603960	34.11000000	20.00000000
2459430.43147327	1.00165916	0.00278953	151.44000000	30.91000000	1.14152044	1.00200000	34.92800000	20.00000000
2459430.43170487	0.99607913	0.00277949	151.35000000	30.88000000	1.14157842	1.73873720	34.72700000	20.00000000
2459430.43193645	0.99067195	0.00275537	151.80000000	30.57000000	1.14163751	1.00200000	34.46700000	20.00000000
2459430.43216792	0.99487128	0.00277280	151.84000000	30.63000000	1.14169773	1.57821680	35.47200000	20.00000000
2459430.43239952	0.99677986	0.00277457	151.82000000	30.68000000	1.14175908	1.54788960	34.07700000	20.00000000
2459430.43263111	1.00005968	0.00278432	151.62000000	30.87000000	1.14182160	1.44181120	35.19900000	20.00000000
2459430.43286258	0.99356462	0.00276696	151.73000000	30.97000000	1.14188520	1.48022120	34.41900000	20.00000000
2459430.43309418	0.99864879	0.00278146	151.83000000	31.06000000	1.14194998	1.50346760	34.91500000	20.00000000
2459430.43332576	0.99516548	0.00277299	151.65000000	31.12000000	1.14201588	1.52557840	33.57500000	20.00000000
2459430.43355724	0.99891101	0.00280328	151.38000000	31.07000000	1.14208290	1.72925160	32.92800000	20.00000000
2459430.43378883	0.99525491	0.00276542	151.75000000	30.94000000	1.14215106	1.44247920	33.17000000	20.00000000
2459430.43402042	0.99355038	0.00275361	151.77000000	30.77000000	1.14222039	1.29578640	30.89100000	20.00000000
2459430.43425190	0.99601211	0.00276677	151.73000000	30.89000000	1.14229079	1.38082280	31.41400000	20.00000000
